transaction_id,account_id,timestamp,amount,daily_total_before_txn,daily_limit,tx_count_2min,beneficiary_age_days,is_new_device,is_new_location,failed_login_count_1h,hour_of_day,merchant_risk_score,account_age_days,avg_amount_30d,risk_type,is_fraud,total_after_txn,daily_limit_utilization,amount_to_avg_ratio,daily_limit_breach,large_amount_anomaly,velocity_spike,new_beneficiary_risk,account_takeover_signal,high_merchant_risk,suspicious_hour_activity,failed_login_risk,rule_risk_score,reason_codes,rule_action,rule_action_code,ml_fraud_probability,ml_fraud_score,model_confidence,predicted_fraud,final_risk_score,final_action,final_action_code,final_reason
TXN_004152,ACC_0034,2026-07-01 16:28:20,10550.51,89465.31,200000.0,2,744,0,0,0,16,64,2223,1875.06,BENIGN_HIGH_VALUE,0,100015.82,0.5000791,5.626758610391135,0,1,0,0,0,0,0,0,20,LARGE_AMOUNT_ANOMALY,WARN,1,0.0708752969252969,7,93,0,13,WARN,1,RULE_WARN|LARGE_AMOUNT_ANOMALY
TXN_004153,ACC_0109,2026-07-01 16:28:37,3013.37,292141.69,500000.0,11,248,0,0,2,16,49,1771,1921.26,VELOCITY_SPIKE,1,295155.06,0.59031012,1.5684342566857166,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.9871476531724208,99,99,1,63,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_004154,ACC_0212,2026-07-01 16:28:44,2964.0,23332.5,100000.0,2,341,0,0,0,16,24,1978,2246.84,NORMAL,0,26296.5,0.262965,1.3191860568620817,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0016648791359551,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004155,ACC_0261,2026-07-01 16:28:55,1235.25,20314.95,100000.0,1,219,0,0,0,16,11,451,1008.8,NORMAL,0,21550.2,0.215502,1.2244746233148296,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,7.540727448327433e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004156,ACC_0045,2026-07-01 16:29:04,7027.77,20781.77,50000.0,2,637,0,0,0,16,26,2427,6953.89,NORMAL,0,27809.54,0.5561908,1.0106242692938772,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0110906349730384,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004157,ACC_0008,2026-07-01 16:29:30,1940.96,17883.28,50000.0,1,620,0,0,0,16,42,527,2738.7,NORMAL,0,19824.24,0.3964847999999999,0.7087158140723702,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0001013128618633,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004158,ACC_0202,2026-07-01 16:29:32,5273.57,21114.11,100000.0,1,689,0,0,0,16,36,1252,3235.36,NORMAL,0,26387.68,0.2638768,1.6299793531477176,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0048974797948832,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004159,ACC_0171,2026-07-01 16:29:37,4834.36,89297.34,200000.0,2,1101,0,0,1,16,60,252,1095.79,BENIGN_HIGH_VALUE,0,94131.7,0.4706585,4.411757727301764,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1152252457715629,12,88,0,7,ALLOW,0,NO_RISK_SIGNAL
TXN_004160,ACC_0038,2026-07-01 16:30:01,4822.04,80025.35,200000.0,2,789,0,0,1,16,6,713,2842.13,NORMAL,0,84847.39,0.42423695,1.696628936748143,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0042188744588744,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004161,ACC_0041,2026-07-01 16:30:10,45211.45,79893.9,100000.0,4,0,1,1,1,16,68,1902,7940.21,RISKY_BENEFICIARY,1,125105.35,1.2510534999999998,5.69398668297186,1,1,0,1,0,0,0,0,65,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK,BLOCK,2,0.9938111111111112,99,99,1,94,LOCK,3,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_004162,ACC_0040,2026-07-01 16:30:10,1770.28,41995.16,200000.0,2,974,0,0,1,16,7,438,959.43,NORMAL,0,43765.44,0.2188272,1.8451372168891944,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.008083916083916,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004163,ACC_0097,2026-07-01 16:30:35,1046.47,21438.01,100000.0,1,995,0,0,0,16,6,1715,1015.21,NORMAL,0,22484.48,0.2248447999999999,1.0307916588686084,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,8.583690987124463e-06,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004164,ACC_0031,2026-07-01 16:30:42,1615.98,28091.96,100000.0,1,339,0,0,0,16,36,591,3053.75,NORMAL,0,29707.94,0.2970794,0.5291788784281621,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0008766005517941,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004165,ACC_0156,2026-07-01 16:30:42,2399.81,27162.84,100000.0,2,338,0,0,0,16,43,341,2394.95,NORMAL,0,29562.65,0.2956265,1.0020292699221278,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0022363365253915,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004166,ACC_0207,2026-07-01 16:30:53,1699.47,29572.12,100000.0,1,62,0,0,1,16,38,2423,2942.63,NORMAL,0,31271.59,0.3127159,0.5775343825081645,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.081295697439815,8,92,0,4,ALLOW,0,NO_RISK_SIGNAL
TXN_004167,ACC_0188,2026-07-01 16:30:59,3142.06,11512.71,50000.0,2,214,0,0,0,16,44,619,1562.82,NORMAL,0,14654.77,0.2930953999999999,2.0105066482384406,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0584199939203646,6,94,0,3,ALLOW,0,NO_RISK_SIGNAL
TXN_004168,ACC_0009,2026-07-01 16:31:02,5175.02,22004.79,100000.0,2,232,0,0,0,16,28,262,4973.92,NORMAL,0,27179.81,0.2717981,1.0404308875092485,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,7.540727448327433e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004169,ACC_0061,2026-07-01 16:31:27,2653.63,64170.43,200000.0,2,466,0,0,0,16,44,1869,1978.63,NORMAL,0,66824.06,0.3341203,1.341145135775764,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0102381558870172,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004170,ACC_0202,2026-07-01 16:32:46,39518.79,90862.49,100000.0,6,7,0,1,4,16,79,1252,3235.36,MIXED_RISK,1,130381.28,1.3038128,12.214649992581968,1,1,1,1,0,1,0,1,100,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK,LOCK,3,1.0,100,100,1,100,LOCK,3,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_004171,ACC_0241,2026-07-01 16:32:59,1050.08,20143.13,100000.0,8,1111,0,0,1,16,47,1472,929.93,BENIGN_VELOCITY,0,21193.21,0.2119320999999999,1.1292032733646618,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.0494193029193029,5,95,0,12,WARN,1,RULE_WARN|VELOCITY_SPIKE
TXN_004172,ACC_0030,2026-07-01 16:33:17,1825.93,31845.67,100000.0,3,854,0,0,0,16,22,1142,2300.77,NORMAL,0,33671.6,0.3367159999999999,0.7936169195530193,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0030942979767014,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004173,ACC_0264,2026-07-01 16:33:29,1964.51,21700.27,50000.0,1,322,0,0,0,16,13,2474,1555.05,NORMAL,0,23664.78,0.4732956,1.263309861419247,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0117878044702079,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004174,ACC_0157,2026-07-01 16:34:12,941.51,40923.02,500000.0,1,397,0,1,0,16,32,1405,1196.33,NORMAL,0,41864.53,0.08372906,0.7869985706285055,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.002,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004175,ACC_0294,2026-07-01 16:34:44,9807.16,32401.43,50000.0,1,981,0,0,1,16,67,1376,3220.82,BENIGN_HIGH_VALUE,0,42208.59,0.8441717999999999,3.0449264473022395,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1425586413586413,14,86,0,8,ALLOW,0,NO_RISK_SIGNAL
TXN_004176,ACC_0268,2026-07-01 16:34:52,2723.74,42090.47,100000.0,2,748,0,0,1,16,38,1542,5358.82,NORMAL,0,44814.21,0.4481421,0.5082723435383163,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,5.14026402640264e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004177,ACC_0126,2026-07-01 16:34:52,9190.52,25337.14,100000.0,1,156,0,0,0,16,28,225,7520.55,NORMAL,0,34527.66,0.3452766,1.2220542380543975,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0071978708482742,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004178,ACC_0058,2026-07-01 16:35:33,4360.71,11637.66,100000.0,1,742,0,0,0,16,13,1866,1385.46,NORMAL,0,15998.37,0.1599836999999999,3.1474817028279416,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0154383669538599,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004179,ACC_0052,2026-07-01 16:35:44,2924.05,63652.88,200000.0,8,707,0,0,0,16,59,928,3166.39,BENIGN_VELOCITY,0,66576.93,0.3328846499999999,0.9234648921958446,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.1350273228341025,14,86,0,17,WARN,1,RULE_WARN|VELOCITY_SPIKE
TXN_004180,ACC_0278,2026-07-01 16:35:52,6426.53,13288.05,100000.0,1,927,0,0,0,16,20,190,4387.68,NORMAL,0,19714.58,0.1971457999999999,1.4646760930605691,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,8.583690987124463e-06,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004181,ACC_0040,2026-07-01 16:35:57,1226.71,32259.26,200000.0,3,57,0,0,1,16,55,438,959.43,SUBTLE_FRAUD,1,33485.97,0.16742985,1.2785820747735637,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.8849020787170825,88,88,1,48,WARN,1,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_004182,ACC_0037,2026-07-01 16:36:26,9313.31,40589.24,100000.0,5,181,0,0,0,16,26,2074,7325.2,BENIGN_VELOCITY,0,49902.55,0.4990254999999999,1.2714069240430297,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.3268729958677447,33,67,0,25,WARN,1,RULE_WARN|VELOCITY_SPIKE
TXN_004183,ACC_0168,2026-07-01 16:36:29,1738.6,14705.69,50000.0,2,805,0,0,0,16,27,855,2619.21,NORMAL,0,16444.29,0.3288858,0.6637879360570553,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,2.491022159936936e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004184,ACC_0209,2026-07-01 16:36:55,9333.49,240632.03,500000.0,6,281,0,0,2,16,33,1953,3020.83,VELOCITY_SPIKE,1,249965.52,0.49993104,3.089710443818421,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.9571932276710008,96,96,1,62,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_004185,ACC_0265,2026-07-01 16:37:12,3459.43,18301.03,50000.0,1,456,0,0,0,16,14,1465,4224.47,NORMAL,0,21760.46,0.4352091999999999,0.818902726259152,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,8.583690987124463e-06,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004186,ACC_0184,2026-07-01 16:37:18,2680.49,31390.6,200000.0,2,420,0,1,0,16,38,1254,1532.71,NORMAL,0,34071.09,0.17035545,1.7488566004005974,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0751218540111419,8,92,0,4,ALLOW,0,NO_RISK_SIGNAL
TXN_004187,ACC_0239,2026-07-01 16:37:30,3452.85,70118.25,200000.0,3,779,0,0,0,16,33,1579,3608.25,NORMAL,0,73571.1,0.3678555,0.9569320307628352,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,2.5e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004188,ACC_0038,2026-07-01 16:37:33,1985.29,88953.55,200000.0,1,294,0,0,0,16,10,713,2842.13,NORMAL,0,90938.84,0.4546942,0.6985218832354607,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0026458874458874,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004189,ACC_0092,2026-07-01 16:37:34,2235.0,33821.8,100000.0,2,51,0,0,0,16,23,2108,1353.22,NORMAL,0,36056.8,0.360568,1.6516161451944251,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1322693382451741,13,87,0,7,ALLOW,0,NO_RISK_SIGNAL
TXN_004190,ACC_0281,2026-07-01 16:37:38,4343.73,47619.39,200000.0,2,821,0,0,0,16,28,1232,3291.26,NORMAL,0,51963.12,0.2598156,1.319777228174012,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,8.611832611832613e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004191,ACC_0227,2026-07-01 16:38:21,22371.19,151282.74,500000.0,3,817,0,0,1,16,26,1460,12751.49,NORMAL,0,173653.93,0.3473078599999999,1.7543981134753663,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0412592355013407,4,96,0,2,ALLOW,0,NO_RISK_SIGNAL
TXN_004192,ACC_0262,2026-07-01 16:39:04,4305.08,25341.7,100000.0,1,415,1,0,0,16,44,770,885.82,BENIGN_HIGH_VALUE,0,29646.78,0.2964678,4.859994129732902,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1561687584870316,16,84,0,9,ALLOW,0,NO_RISK_SIGNAL
TXN_004193,ACC_0013,2026-07-01 16:39:09,2373.93,21010.45,100000.0,2,797,0,0,0,16,23,1910,1504.76,NORMAL,0,23384.38,0.2338438,1.5776137058401338,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.001720964643368,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004194,ACC_0214,2026-07-01 16:39:23,5549.31,14481.57,50000.0,1,349,0,0,1,16,13,1850,5033.76,NORMAL,0,20030.88,0.4006176,1.10241847048727,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0015781569748461,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004195,ACC_0286,2026-07-01 16:39:29,5527.94,15179.49,100000.0,3,493,0,0,1,16,31,427,4787.93,NORMAL,0,20707.43,0.2070743,1.1545573974556853,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0040173748997783,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004196,ACC_0223,2026-07-01 16:40:21,7835.2,21785.65,50000.0,1,521,0,0,0,16,10,529,6338.0,NORMAL,0,29620.85,0.5924170000000001,1.23622593878195,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0237044877868912,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004197,ACC_0270,2026-07-01 16:40:32,30906.87,32728.72,50000.0,6,6,1,1,7,16,91,758,2381.89,MIXED_RISK,1,63635.59,1.2727118,12.975775539592508,1,1,1,1,1,1,0,1,100,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK,LOCK,3,1.0,100,100,1,100,LOCK,3,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE
TXN_004198,ACC_0115,2026-07-01 16:41:24,2329.69,21011.67,50000.0,5,124,0,0,0,16,47,1434,1694.79,BENIGN_VELOCITY,0,23341.36,0.4668271999999999,1.3746186843207713,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.532065674994727,53,53,1,28,WARN,1,RULE_WARN|VELOCITY_SPIKE|ML_PREDICTED_FRAUD
TXN_004199,ACC_0200,2026-07-01 16:41:35,692.15,136040.39,500000.0,2,326,0,0,0,16,10,934,826.28,NORMAL,0,136732.54,0.27346508,0.8376700392118894,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0082241408575591,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004200,ACC_0084,2026-07-01 16:41:51,2048.85,10624.53,50000.0,1,359,0,0,0,16,27,1585,3118.07,NORMAL,0,12673.38,0.2534676,0.6570891609232634,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0007100739411499,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004201,ACC_0023,2026-07-01 16:41:56,2962.72,47639.43,200000.0,1,316,0,0,0,16,15,2319,3416.24,NORMAL,0,50602.15,0.25301075,0.8672458609465377,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.000923712472385,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004202,ACC_0283,2026-07-01 16:42:18,4515.93,18835.84,50000.0,1,413,0,0,1,16,35,1242,3485.39,NORMAL,0,23351.77,0.4670354,1.2956742287089824,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0072495971220005,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004203,ACC_0008,2026-07-01 16:42:20,4938.27,20466.14,50000.0,1,594,0,0,0,16,18,527,2738.7,NORMAL,0,25404.41,0.5080882,1.803143827363348,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.021949309631713,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004204,ACC_0262,2026-07-01 16:42:31,1741.49,23802.58,100000.0,4,50,0,1,2,16,53,770,885.82,SUBTLE_FRAUD,1,25544.070000000003,0.2554407,1.9659637398117,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.9751973999684526,98,98,1,54,BLOCK,2,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_004205,ACC_0214,2026-07-01 16:42:35,5911.39,19145.67,50000.0,3,970,0,0,0,16,30,1850,5033.76,NORMAL,0,25057.06,0.5011412,1.1743487969231747,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0252236908060942,3,97,0,2,ALLOW,0,NO_RISK_SIGNAL
TXN_004206,ACC_0112,2026-07-01 16:42:39,3240.14,17848.3,50000.0,2,552,0,0,1,16,37,1402,2116.09,NORMAL,0,21088.44,0.4217688,1.5311919625346746,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0021497192221226,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004207,ACC_0224,2026-07-01 16:42:52,4948.47,85404.19,200000.0,2,880,0,0,0,16,32,1812,4554.18,NORMAL,0,90352.66,0.4517633,1.086577605628236,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0116061688311688,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004208,ACC_0283,2026-07-01 16:43:07,3780.05,21384.42,50000.0,2,614,0,0,0,16,40,1242,3485.39,NORMAL,0,25164.47,0.5032894,1.0845414716860955,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.014744632240897,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004209,ACC_0206,2026-07-01 16:43:20,4817.02,83888.11,200000.0,3,365,0,0,0,16,7,1917,5281.56,NORMAL,0,88705.13,0.44352565,0.912044926120313,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.008080808080808,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004210,ACC_0179,2026-07-01 16:43:36,2438.88,10573.76,50000.0,2,461,0,0,0,16,41,1267,2385.54,NORMAL,0,13012.64,0.2602528,1.0223597172967127,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,8.498633125115087e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004211,ACC_0213,2026-07-01 16:43:57,1997.71,13331.1,50000.0,1,991,0,0,1,16,43,1139,3269.6,NORMAL,0,15328.81,0.3065762,0.610995228774162,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0001013128618633,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004212,ACC_0273,2026-07-01 16:44:21,877.38,14659.58,50000.0,1,292,0,0,0,16,29,2397,1391.12,NORMAL,0,15536.96,0.3107392,0.6307004428086722,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,5.973380509551924e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004213,ACC_0194,2026-07-01 16:44:25,1580.84,28896.23,200000.0,1,443,0,0,0,16,12,2400,2629.29,NORMAL,0,30477.07,0.15238535,0.601242160431143,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.001913345595749,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004214,ACC_0209,2026-07-01 16:44:36,3158.46,78797.69,500000.0,1,359,0,0,0,16,19,1953,3020.83,NORMAL,0,81956.15000000001,0.1639123,1.0455603261355324,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,3.482358349614987e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004215,ACC_0133,2026-07-01 16:44:54,570.74,19747.59,100000.0,1,516,0,0,0,16,20,1411,737.18,NORMAL,0,20318.33,0.2031833,0.7742206788030062,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,8.583690987124463e-06,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004216,ACC_0100,2026-07-01 16:45:18,8413.45,8976.09,50000.0,3,731,0,0,0,16,23,2086,19102.85,NORMAL,0,17389.54,0.3477908,0.4404290459277019,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0008249102215993,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004217,ACC_0093,2026-07-01 16:45:19,2290.63,17054.85,50000.0,2,99,0,0,1,16,19,987,2340.37,NORMAL,0,19345.48,0.3869095999999999,0.9787469502685474,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,9.173380509551923e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004218,ACC_0289,2026-07-01 16:45:20,750.94,3665.89,50000.0,3,913,0,0,0,16,35,1199,1182.3,NORMAL,0,4416.83,0.0883366,0.6351518227184303,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,3.3583690987124466e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004219,ACC_0061,2026-07-01 16:45:21,2986.75,41619.61,200000.0,1,617,0,0,1,16,19,1869,1978.63,NORMAL,0,44606.36,0.2230318,1.509504050782612,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0014666666666666,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004220,ACC_0116,2026-07-01 16:45:35,2350.7,33668.52,100000.0,1,464,0,0,1,16,27,122,3477.69,NORMAL,0,36019.219999999994,0.3601921999999999,0.6759371881910118,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,8.583690987124463e-06,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004221,ACC_0245,2026-07-01 16:46:00,9444.35,33783.89,200000.0,4,8,0,0,0,16,63,238,3448.23,SUBTLE_FRAUD,1,43228.24,0.2161411999999999,2.7388979273424336,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.9607506873877888,96,96,1,53,BLOCK,2,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_004222,ACC_0207,2026-07-01 16:47:05,3895.13,30068.59,100000.0,2,224,0,0,0,16,30,2423,2942.63,NORMAL,0,33963.72,0.3396372,1.3236900323859948,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0082102196842956,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004223,ACC_0007,2026-07-01 16:47:29,14249.9,7355.58,50000.0,2,555,0,0,1,16,34,1752,8617.9,NORMAL,0,21605.48,0.4321096,1.6535234801981922,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0203378571952606,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_004224,ACC_0138,2026-07-01 16:47:52,4829.95,62895.87,200000.0,1,628,0,0,0,16,11,888,3006.85,NORMAL,0,67725.82,0.3386291,1.606315579426975,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0008861183261183,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_004225,ACC_0273,2026-07-01 16:47:56,772.33,4627.61,50000.0,3,132,0,0,1,16,7,2397,1391.12,NORMAL,0,5399.94,0.1079987999999999,0.5551857496118237,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0037716554707314,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
