transaction_id,daily_limit_breach,velocity_spike,large_amount_anomaly,new_beneficiary_risk,account_takeover_signal,high_merchant_risk,failed_login_risk,rule_risk_score,ml_fraud_score,model_confidence,autoencoder_anomaly_score,isolation_forest_anomaly_score,final_risk_score,final_action_code,final_action
TXN_004627,0,0,0,0,0,0,0,0,0,100,3,11,3,0,ALLOW
TXN_004628,0,0,0,0,0,0,0,0,0,100,3,6,2,0,ALLOW
TXN_004629,0,0,0,0,0,0,0,0,3,97,7,13,5,0,ALLOW
TXN_004630,1,0,1,0,0,0,0,50,99,99,100,95,100,3,LOCK
TXN_004631,0,0,0,0,0,0,0,0,0,100,7,14,4,0,ALLOW
TXN_004632,0,0,0,0,0,0,0,0,0,100,5,20,5,0,ALLOW
TXN_004633,0,1,0,0,0,1,0,30,96,96,47,64,68,2,BLOCK
TXN_004634,0,0,0,0,0,0,0,0,0,100,15,40,10,0,ALLOW
TXN_004635,0,0,0,0,0,0,0,0,0,100,0,4,1,0,ALLOW
TXN_004636,0,0,0,0,0,0,0,0,0,100,6,10,2,0,ALLOW
TXN_004637,0,0,0,0,0,0,0,0,1,99,2,5,2,0,ALLOW
TXN_004638,0,0,0,0,0,0,0,0,4,96,8,22,7,0,ALLOW
TXN_004639,0,0,0,0,0,0,0,0,58,58,7,53,33,1,WARN
TXN_004640,0,0,0,0,0,0,0,0,8,92,11,27,10,0,ALLOW
TXN_004641,0,0,0,0,0,0,0,0,0,100,1,21,5,0,ALLOW
TXN_004642,0,0,0,0,0,0,0,0,0,100,3,15,4,0,ALLOW
TXN_004643,0,0,0,0,0,0,0,0,0,100,6,12,3,0,ALLOW
TXN_004644,0,0,0,0,0,0,0,0,0,100,9,19,5,0,ALLOW
TXN_004645,0,0,0,0,0,0,0,0,1,99,5,14,4,0,ALLOW
TXN_004646,0,1,0,0,0,0,0,20,87,87,29,63,61,1,WARN
TXN_004647,0,0,0,0,0,0,0,0,0,100,6,15,4,0,ALLOW
TXN_004648,0,0,0,0,0,0,0,0,2,98,9,24,7,0,ALLOW
TXN_004649,1,1,1,1,0,1,1,100,100,100,100,100,100,3,LOCK
TXN_004650,0,0,0,0,0,0,0,0,4,96,2,44,13,0,ALLOW
TXN_004651,0,1,0,0,0,0,0,20,18,82,13,49,26,1,WARN
TXN_004652,0,0,0,0,0,0,0,0,2,98,2,36,10,0,ALLOW
TXN_004653,0,1,0,0,0,0,0,20,10,90,4,16,14,1,WARN
TXN_004654,0,0,0,0,0,0,0,0,1,99,3,32,8,0,ALLOW
TXN_004655,0,0,0,0,0,0,0,0,1,99,9,17,5,0,ALLOW
TXN_004656,0,0,0,0,0,0,0,0,0,100,4,24,6,0,ALLOW
TXN_004657,0,0,0,0,0,0,0,0,0,100,6,23,6,0,ALLOW
TXN_004658,0,0,0,0,0,0,0,0,23,77,11,64,26,0,ALLOW
TXN_004659,0,0,0,0,0,0,0,0,0,100,5,11,3,0,ALLOW
TXN_004660,0,0,0,0,0,0,0,0,13,87,7,32,14,0,ALLOW
TXN_004661,0,0,0,0,0,0,0,0,0,100,4,18,4,0,ALLOW
TXN_004662,0,0,0,0,0,0,0,0,1,99,8,44,11,0,ALLOW
TXN_004663,0,0,0,0,0,0,0,0,4,96,9,43,13,0,ALLOW
TXN_004664,0,0,0,0,0,0,0,0,1,99,1,32,8,0,ALLOW
TXN_004665,1,0,1,1,0,1,0,75,100,100,72,99,100,3,LOCK
TXN_004666,0,0,0,0,0,0,0,0,0,100,5,18,4,0,ALLOW
TXN_004667,0,0,0,0,0,0,0,0,15,85,6,10,9,0,ALLOW
TXN_004668,0,0,0,0,0,0,0,0,0,100,4,7,2,0,ALLOW
TXN_004669,0,0,0,0,0,0,0,0,0,100,2,5,1,0,ALLOW
TXN_004670,0,0,0,0,0,0,0,0,0,100,8,17,4,0,ALLOW
TXN_004671,0,0,0,0,0,0,0,0,0,100,8,15,4,0,ALLOW
TXN_004672,0,0,0,0,0,0,0,0,1,99,6,19,5,0,ALLOW
TXN_004673,0,0,0,0,0,0,0,0,0,100,1,46,12,0,ALLOW
TXN_004674,0,0,0,0,0,0,0,0,0,100,2,22,6,0,ALLOW
TXN_004675,0,0,0,0,0,0,0,0,0,100,6,15,4,0,ALLOW
TXN_004676,0,0,1,1,0,1,1,55,99,99,52,80,81,2,BLOCK
TXN_004677,1,0,1,0,0,0,0,50,100,100,100,87,100,3,LOCK
TXN_004678,0,0,0,0,0,0,0,0,10,90,10,22,10,0,ALLOW
TXN_004679,0,0,0,0,0,0,0,0,0,100,3,12,3,0,ALLOW
TXN_004680,0,0,0,0,0,0,0,0,4,96,7,61,17,0,ALLOW
TXN_004681,0,0,0,0,0,0,0,0,0,100,8,38,10,0,ALLOW
TXN_004682,0,0,0,0,0,0,0,0,0,100,1,11,3,0,ALLOW
TXN_004683,0,0,0,0,0,0,0,0,0,100,2,8,2,0,ALLOW
TXN_004684,0,0,0,0,0,0,0,0,1,99,7,27,7,0,ALLOW
TXN_004685,0,0,0,0,0,0,0,0,0,100,10,27,7,0,ALLOW
TXN_004686,0,0,0,0,0,0,0,0,8,92,9,14,7,0,ALLOW
TXN_004687,0,0,1,0,0,0,0,20,14,86,10,65,29,1,WARN
TXN_004688,0,0,0,0,0,0,0,0,0,100,7,18,4,0,ALLOW
TXN_004689,1,0,1,0,0,0,0,50,100,100,100,94,100,3,LOCK
TXN_004690,0,0,0,0,0,0,0,0,2,98,10,26,7,0,ALLOW
TXN_004691,0,0,0,0,0,0,0,0,0,100,16,37,9,0,ALLOW
TXN_004692,0,0,1,0,0,0,0,20,39,61,11,53,36,1,WARN
TXN_004693,0,0,0,0,0,0,0,0,15,85,5,40,17,0,ALLOW
TXN_004694,0,0,0,0,0,0,0,0,0,100,3,19,5,0,ALLOW
TXN_004695,1,0,1,0,0,0,0,50,100,100,100,86,100,3,LOCK
TXN_004696,0,0,0,0,0,0,0,0,1,99,8,16,4,0,ALLOW
TXN_004697,0,0,0,0,0,0,0,0,0,100,5,18,4,0,ALLOW
TXN_004698,1,0,1,0,0,0,0,50,100,100,100,88,100,3,LOCK
TXN_004699,0,0,0,0,0,0,0,0,0,100,0,16,4,0,ALLOW
TXN_004700,0,0,0,0,0,0,0,0,0,100,3,8,2,0,ALLOW
TXN_004701,1,0,1,0,0,0,0,50,92,92,28,80,86,2,BLOCK
TXN_004702,0,0,0,0,0,0,0,0,1,99,2,18,5,0,ALLOW
TXN_004703,0,0,0,0,0,0,0,0,0,100,7,18,4,0,ALLOW
TXN_004704,0,0,0,0,0,0,0,0,0,100,2,12,3,0,ALLOW
TXN_004705,0,0,0,0,0,0,0,0,0,100,3,9,2,0,ALLOW
TXN_004706,0,0,0,0,0,0,0,0,1,99,5,8,2,0,ALLOW
TXN_004707,0,0,0,0,0,0,0,0,1,99,4,9,3,0,ALLOW
TXN_004708,0,1,0,0,0,0,0,20,12,88,6,41,22,1,WARN
TXN_004709,0,0,0,0,0,0,0,0,0,100,7,9,2,0,ALLOW
TXN_004710,0,0,0,0,0,0,0,0,5,95,8,16,6,0,ALLOW
TXN_004711,0,0,0,0,0,0,0,0,8,92,12,59,18,0,ALLOW
TXN_004712,0,0,1,1,0,1,1,55,99,99,48,83,82,2,BLOCK
TXN_004713,0,0,0,0,0,0,0,0,0,100,4,36,9,0,ALLOW
TXN_004714,0,0,0,0,0,0,0,0,0,100,3,14,4,0,ALLOW
TXN_004715,0,0,0,0,0,0,0,0,7,93,8,57,17,0,ALLOW
TXN_004716,0,0,0,0,0,0,0,0,0,100,1,8,2,0,ALLOW
TXN_004717,0,0,0,0,0,0,0,0,4,96,5,60,17,0,ALLOW
TXN_004718,0,0,0,0,0,0,0,0,0,100,2,12,3,0,ALLOW
TXN_004719,0,0,0,0,0,0,0,0,2,98,10,41,11,0,ALLOW
TXN_004720,1,0,1,0,0,0,0,50,100,100,100,100,100,3,LOCK
TXN_004721,0,0,0,0,0,0,0,0,6,94,11,36,12,0,ALLOW
TXN_004722,0,0,0,0,0,0,0,0,0,100,2,10,2,0,ALLOW
TXN_004723,0,0,0,0,0,0,0,0,0,100,2,7,2,0,ALLOW
TXN_004724,0,0,0,0,0,0,0,0,1,99,11,43,11,0,ALLOW
TXN_004725,0,0,0,0,0,0,0,0,4,96,6,73,20,0,ALLOW
TXN_004726,0,0,0,0,0,0,0,0,1,99,4,49,13,0,ALLOW
TXN_004727,0,0,0,0,0,0,0,0,21,79,7,16,13,0,ALLOW
TXN_004728,0,0,0,0,0,0,0,0,0,100,7,19,5,0,ALLOW
TXN_004729,0,0,0,0,0,0,0,0,0,100,4,21,5,0,ALLOW
TXN_004730,0,0,0,0,0,0,0,0,0,100,2,9,2,0,ALLOW
TXN_004731,0,0,0,0,0,0,0,0,2,98,8,25,7,0,ALLOW
TXN_004732,0,0,0,0,0,0,0,0,4,96,2,48,14,0,ALLOW
TXN_004733,0,0,0,0,0,0,0,0,0,100,2,13,3,0,ALLOW
TXN_004734,0,0,0,0,0,0,0,0,0,100,5,18,4,0,ALLOW
TXN_004735,0,0,0,1,0,1,0,25,99,99,37,82,73,2,BLOCK
TXN_004736,0,1,0,0,0,0,0,20,0,100,2,34,14,1,WARN
TXN_004737,1,1,1,1,0,1,1,100,100,100,96,98,100,3,LOCK
TXN_004738,0,0,0,0,0,0,0,0,1,99,1,19,5,0,ALLOW
TXN_004739,0,0,0,0,0,0,0,0,4,96,9,36,11,0,ALLOW
TXN_004740,0,0,0,0,0,0,0,0,5,95,7,44,13,0,ALLOW
TXN_004741,0,0,0,1,0,1,0,25,98,98,23,69,69,2,BLOCK
TXN_004742,0,1,0,0,0,0,0,20,98,98,55,58,65,2,BLOCK
TXN_004743,0,0,0,0,0,0,0,0,1,99,2,12,3,0,ALLOW
TXN_004744,0,0,0,0,0,0,0,0,2,98,9,34,9,0,ALLOW
TXN_004745,0,0,0,0,0,0,0,0,0,100,4,27,7,0,ALLOW
TXN_004746,0,0,0,0,0,0,0,0,0,100,5,9,2,0,ALLOW
TXN_004747,0,0,0,0,0,0,0,0,0,100,3,5,1,0,ALLOW
TXN_004748,0,1,0,0,0,0,0,20,24,76,22,40,27,1,WARN
TXN_004749,0,0,0,0,0,0,0,0,75,75,12,22,39,1,WARN
TXN_004750,0,0,0,0,0,0,0,0,3,97,6,40,11,0,ALLOW
TXN_004751,0,1,0,0,0,0,0,20,20,80,17,33,23,1,WARN
TXN_004752,0,0,0,0,0,0,0,0,0,100,2,12,3,0,ALLOW
TXN_004753,0,0,0,0,0,0,0,0,0,100,6,23,6,0,ALLOW
TXN_004754,0,0,0,0,0,0,0,0,2,98,10,48,13,0,ALLOW
TXN_004755,0,0,0,0,0,0,0,0,4,96,6,42,12,0,ALLOW
TXN_004756,0,0,0,0,0,0,0,0,1,99,2,12,3,0,ALLOW
TXN_004757,0,0,0,0,0,0,0,0,1,99,2,8,2,0,ALLOW
TXN_004758,0,0,0,0,0,0,0,0,2,98,2,21,6,0,ALLOW
TXN_004759,0,0,0,0,0,0,0,0,5,95,4,12,5,0,ALLOW
TXN_004760,0,0,0,0,0,0,0,0,1,99,6,39,10,0,ALLOW
TXN_004761,0,0,0,0,0,0,0,0,0,100,6,18,4,0,ALLOW
TXN_004762,0,0,0,0,0,0,0,0,3,97,10,14,5,0,ALLOW
TXN_004763,0,0,0,0,0,0,0,0,1,99,6,19,5,0,ALLOW
TXN_004764,0,0,0,0,0,0,0,0,1,99,6,10,3,0,ALLOW
TXN_004765,0,0,0,0,0,0,0,0,0,100,3,12,3,0,ALLOW
TXN_004766,0,0,0,0,0,0,0,0,0,100,5,7,2,0,ALLOW
TXN_004767,0,0,0,0,0,0,0,0,0,100,2,6,2,0,ALLOW
TXN_004768,0,0,0,0,0,0,0,0,1,99,8,21,6,0,ALLOW
TXN_004769,0,0,0,0,0,0,0,0,2,98,9,35,10,0,ALLOW
TXN_004770,0,0,0,0,0,0,0,0,9,91,10,37,13,0,ALLOW
TXN_004771,0,0,0,0,0,0,0,0,0,100,10,21,5,0,ALLOW
TXN_004772,0,0,0,0,0,0,0,0,80,80,12,52,49,1,WARN
TXN_004773,1,0,1,0,0,1,0,60,99,99,100,84,100,3,LOCK
TXN_004774,0,0,0,0,0,0,0,0,7,93,6,15,7,0,ALLOW
TXN_004775,0,1,0,0,0,0,0,20,16,84,11,39,23,1,WARN
TXN_004776,0,0,0,0,0,0,0,0,5,95,7,19,7,0,ALLOW
TXN_004777,0,0,0,0,0,0,0,0,11,89,6,80,25,1,WARN
TXN_004778,0,0,0,0,0,0,0,0,43,57,8,64,32,1,WARN
TXN_004779,0,0,0,0,0,0,0,0,0,100,3,23,6,0,ALLOW
TXN_004780,0,0,0,0,0,0,0,0,1,99,8,21,6,0,ALLOW
TXN_004781,0,0,0,0,0,0,0,0,0,100,2,4,1,0,ALLOW
TXN_004782,0,0,0,0,0,0,0,0,0,100,3,26,6,0,ALLOW
TXN_004783,0,0,0,0,0,0,0,0,3,97,9,80,21,1,WARN
TXN_004784,0,0,0,0,0,0,0,0,4,96,5,64,18,0,ALLOW
TXN_004785,0,0,0,0,0,0,0,0,1,99,8,42,11,0,ALLOW
TXN_004786,0,0,0,0,0,0,0,0,3,97,2,38,11,0,ALLOW
TXN_004787,0,0,0,0,0,0,0,0,0,100,6,33,8,0,ALLOW
TXN_004788,0,0,0,0,0,0,0,0,0,100,4,19,5,0,ALLOW
TXN_004789,0,0,0,0,0,0,0,0,1,99,5,8,2,0,ALLOW
TXN_004790,0,0,0,0,0,0,0,0,0,100,6,18,4,0,ALLOW
TXN_004791,0,0,0,0,0,0,0,0,0,100,4,9,2,0,ALLOW
TXN_004792,0,0,0,0,0,0,0,0,0,100,9,19,5,0,ALLOW
TXN_004793,0,0,0,0,0,0,0,0,11,89,5,24,11,0,ALLOW
TXN_004794,0,0,0,0,0,0,0,0,0,100,2,14,4,0,ALLOW
TXN_004795,0,0,0,0,0,0,0,0,11,89,8,11,8,0,ALLOW
TXN_004796,0,0,0,0,0,0,0,0,2,98,9,17,5,0,ALLOW
TXN_004797,0,0,0,0,0,0,0,0,1,99,5,20,5,0,ALLOW
TXN_004798,0,0,0,0,0,0,0,0,0,100,8,21,5,0,ALLOW
TXN_004799,0,0,0,0,0,0,0,0,0,100,6,42,10,0,ALLOW
TXN_004800,0,0,0,0,0,0,0,0,0,100,8,40,10,0,ALLOW
TXN_004801,0,0,0,0,0,0,0,0,0,100,8,18,4,0,ALLOW
TXN_004802,0,0,0,0,0,0,0,0,0,100,2,44,11,0,ALLOW
TXN_004803,0,0,0,0,0,0,0,0,0,100,4,46,12,0,ALLOW
TXN_004804,0,0,1,1,0,1,0,45,100,100,54,96,88,2,BLOCK
TXN_004805,0,0,0,0,0,0,0,0,0,100,5,11,3,0,ALLOW
TXN_004806,0,0,0,0,0,0,0,0,1,99,16,38,10,0,ALLOW
TXN_004807,0,0,0,0,0,0,0,0,0,100,6,37,9,0,ALLOW
TXN_004808,0,0,0,0,0,0,0,0,0,100,4,28,7,0,ALLOW
TXN_004809,1,1,1,1,0,1,1,100,100,100,100,100,100,3,LOCK
TXN_004810,0,0,0,0,0,0,0,0,21,79,12,24,15,0,ALLOW
TXN_004811,0,0,0,0,0,0,0,0,7,93,4,41,13,0,ALLOW
TXN_004812,0,0,0,0,0,0,0,0,0,100,5,11,3,0,ALLOW
TXN_004813,0,0,0,0,0,0,0,0,0,100,8,37,9,0,ALLOW
TXN_004814,1,0,1,0,0,0,0,50,100,100,100,100,100,3,LOCK
TXN_004815,0,0,0,0,0,0,0,0,7,93,11,25,9,0,ALLOW
TXN_004816,0,0,0,0,0,0,0,0,0,100,2,16,4,0,ALLOW
TXN_004817,0,0,0,0,0,0,0,0,21,79,4,28,16,0,ALLOW
TXN_004818,0,1,0,0,0,0,0,20,13,87,11,71,30,1,WARN
TXN_004819,0,0,0,0,0,0,0,0,0,100,5,13,3,0,ALLOW
TXN_004820,0,0,0,0,0,0,0,0,0,100,4,24,6,0,ALLOW
TXN_004821,0,0,1,1,0,1,1,55,100,100,48,90,89,2,BLOCK
TXN_004822,0,0,0,0,0,0,0,0,0,100,5,32,8,0,ALLOW
TXN_004823,0,0,1,1,0,1,1,55,98,98,74,90,88,2,BLOCK
TXN_004824,0,1,0,0,0,0,0,20,1,99,1,31,14,1,WARN
TXN_004825,0,0,0,0,0,0,0,0,23,77,4,24,16,0,ALLOW
TXN_004826,1,0,1,0,0,0,0,50,100,100,100,97,100,3,LOCK
TXN_004827,0,0,0,0,0,0,0,0,4,96,2,58,16,0,ALLOW
TXN_004828,0,0,0,1,0,1,0,25,100,100,42,79,72,2,BLOCK
TXN_004829,0,1,0,0,0,0,0,20,95,95,38,53,62,2,BLOCK
TXN_004830,0,0,0,0,0,0,0,0,0,100,5,18,4,0,ALLOW
TXN_004831,0,0,0,0,0,0,0,0,0,100,2,14,4,0,ALLOW
TXN_004832,0,0,0,0,0,0,0,0,0,100,5,16,4,0,ALLOW
TXN_004833,0,0,0,0,0,0,0,0,0,100,0,8,2,0,ALLOW
TXN_004834,0,0,0,1,0,1,0,25,95,95,30,76,69,2,BLOCK
TXN_004835,0,0,0,0,0,0,0,0,0,100,4,6,2,0,ALLOW
TXN_004836,0,0,0,0,0,0,0,0,1,99,6,12,3,0,ALLOW
TXN_004837,0,0,0,0,0,0,0,0,0,100,2,11,3,0,ALLOW
TXN_004838,0,0,0,0,0,0,0,0,5,95,23,62,18,0,ALLOW
TXN_004839,0,0,0,0,0,0,0,0,0,100,2,23,6,0,ALLOW
TXN_004840,0,0,0,0,0,0,0,0,1,99,5,50,13,0,ALLOW
TXN_004841,0,0,0,0,0,0,0,0,2,98,10,20,6,0,ALLOW
TXN_004842,0,0,1,1,0,1,1,55,99,99,48,82,82,2,BLOCK
TXN_004843,0,0,0,0,0,0,0,0,1,99,4,13,4,0,ALLOW
TXN_004844,0,0,0,0,0,0,0,0,0,100,3,38,10,0,ALLOW
TXN_004845,0,1,0,0,0,1,0,30,90,90,59,83,70,2,BLOCK
TXN_004846,0,0,0,0,0,0,0,0,0,100,3,9,2,0,ALLOW
TXN_004847,0,0,0,0,0,0,0,0,0,100,4,50,12,0,ALLOW
TXN_004848,0,0,0,0,0,0,0,0,2,98,3,26,7,0,ALLOW
TXN_004849,0,0,0,0,0,0,0,0,1,99,13,30,8,0,ALLOW
TXN_004850,0,0,0,0,0,0,0,0,0,100,2,8,2,0,ALLOW
TXN_004851,0,0,0,0,0,0,0,0,0,100,3,11,3,0,ALLOW
TXN_004852,0,0,0,0,0,0,0,0,1,99,2,15,4,0,ALLOW
TXN_004853,1,0,1,0,0,0,0,50,99,99,100,83,100,3,LOCK
TXN_004854,0,0,0,0,0,0,0,0,0,100,3,4,1,0,ALLOW
TXN_004855,0,0,0,0,0,0,0,0,0,100,2,10,2,0,ALLOW
TXN_004856,0,0,0,0,0,0,0,0,0,100,1,8,2,0,ALLOW
TXN_004857,0,0,0,0,0,0,0,0,0,100,3,15,4,0,ALLOW
TXN_004858,0,0,0,0,0,0,0,0,3,97,20,44,12,0,ALLOW
TXN_004859,0,0,0,0,0,0,0,0,0,100,3,8,2,0,ALLOW
TXN_004860,0,0,0,0,0,0,0,0,88,88,9,51,52,1,WARN
TXN_004861,0,0,0,0,0,0,0,0,0,100,3,8,2,0,ALLOW
TXN_004862,1,0,1,0,0,0,0,50,98,98,100,85,100,3,LOCK
TXN_004863,0,0,0,0,0,0,0,0,2,98,4,12,4,0,ALLOW
TXN_004864,0,0,0,0,0,0,0,0,1,99,6,18,5,0,ALLOW
TXN_004865,0,1,0,0,0,0,0,20,89,89,60,66,63,1,WARN
TXN_004866,0,0,0,0,0,0,0,0,0,100,3,7,2,0,ALLOW
TXN_004867,0,0,0,0,0,0,0,0,0,100,5,34,8,0,ALLOW
TXN_004868,0,0,0,0,0,0,0,0,0,100,0,9,2,0,ALLOW
TXN_004869,0,0,0,0,0,0,0,0,1,99,4,26,7,0,ALLOW
TXN_004870,0,0,0,0,0,0,0,0,1,99,3,26,7,0,ALLOW
TXN_004871,0,0,0,0,0,0,0,0,1,99,3,13,4,0,ALLOW
TXN_004872,0,0,0,0,0,0,0,0,0,100,15,39,10,0,ALLOW
TXN_004873,0,0,0,0,0,0,0,0,7,93,7,19,8,0,ALLOW
TXN_004874,0,0,0,0,0,0,0,0,1,99,5,23,6,0,ALLOW
TXN_004875,0,0,0,0,0,0,0,0,5,95,7,50,15,0,ALLOW
TXN_004876,0,0,0,0,0,0,0,0,0,100,1,16,4,0,ALLOW
TXN_004877,0,0,0,0,0,0,0,0,95,95,17,61,58,2,BLOCK
TXN_004878,0,0,0,0,0,0,0,0,0,100,1,11,3,0,ALLOW
TXN_004879,0,1,0,0,0,0,0,20,13,87,7,31,20,1,WARN
TXN_004880,0,0,0,0,0,0,0,0,7,93,5,49,15,0,ALLOW
TXN_004881,1,0,0,0,0,0,0,30,14,86,9,67,42,2,BLOCK
TXN_004882,0,0,0,0,0,0,0,0,1,99,2,34,9,0,ALLOW
TXN_004883,0,0,0,0,0,0,0,0,1,99,4,9,3,0,ALLOW
TXN_004884,0,0,0,0,0,0,0,0,3,97,6,14,5,0,ALLOW
TXN_004885,0,1,0,0,0,0,0,20,97,97,40,72,68,2,BLOCK
TXN_004886,0,0,0,0,0,0,0,0,0,100,2,8,2,0,ALLOW
TXN_004887,0,0,0,0,0,0,0,0,10,90,6,68,22,0,ALLOW
TXN_004888,0,0,0,0,0,0,0,0,12,88,7,44,16,0,ALLOW
TXN_004889,0,0,0,0,0,0,0,0,0,100,2,10,2,0,ALLOW
TXN_004890,0,1,0,0,0,0,0,20,19,81,8,39,24,1,WARN
TXN_004891,0,0,0,0,0,0,0,0,0,100,3,9,2,0,ALLOW
TXN_004892,0,1,0,0,0,0,0,20,3,97,2,23,13,1,WARN
TXN_004893,0,0,0,0,0,0,0,0,0,100,4,22,6,0,ALLOW
TXN_004894,0,0,0,0,0,0,0,0,0,100,5,18,4,0,ALLOW
TXN_004895,1,1,1,1,0,1,0,95,100,100,68,94,100,3,LOCK
TXN_004896,0,0,0,0,0,0,0,0,0,100,2,28,7,0,ALLOW
TXN_004897,0,0,0,0,0,0,0,0,3,97,7,15,5,0,ALLOW
TXN_004898,0,0,0,0,0,0,0,0,1,99,7,14,4,0,ALLOW
TXN_004899,0,0,0,0,0,0,0,0,10,90,7,51,17,0,ALLOW
TXN_004900,0,0,0,0,0,0,0,0,2,98,11,55,15,0,ALLOW
TXN_004901,0,0,0,0,0,0,0,0,0,100,5,12,3,0,ALLOW
TXN_004902,0,0,0,0,0,0,0,0,14,86,15,34,15,0,ALLOW
TXN_004903,0,0,0,0,0,0,0,0,0,100,4,8,2,0,ALLOW
TXN_004904,0,0,0,0,0,0,0,0,0,100,3,15,4,0,ALLOW
TXN_004905,0,0,0,0,0,0,0,0,1,99,4,22,6,0,ALLOW
TXN_004906,0,0,0,0,0,0,0,0,0,100,6,12,3,0,ALLOW
TXN_004907,0,0,0,0,0,0,0,0,0,100,2,17,4,0,ALLOW
TXN_004908,0,0,0,0,0,0,0,0,3,97,15,46,13,0,ALLOW
TXN_004909,0,0,0,0,0,0,0,0,16,84,4,22,13,0,ALLOW
TXN_004910,0,0,0,0,0,0,0,0,0,100,4,13,3,0,ALLOW
TXN_004911,0,0,0,0,0,0,0,0,2,98,6,28,8,0,ALLOW
TXN_004912,0,0,0,0,0,0,0,0,0,100,3,13,3,0,ALLOW
TXN_004913,0,0,0,0,0,0,0,0,0,100,9,25,6,0,ALLOW
TXN_004914,0,0,0,0,0,0,0,0,0,100,4,10,2,0,ALLOW
TXN_004915,0,0,0,0,0,0,0,0,0,100,4,24,6,0,ALLOW
TXN_004916,0,0,0,0,0,0,0,0,0,100,8,23,6,0,ALLOW
TXN_004917,0,0,0,0,0,0,0,0,0,100,5,19,5,0,ALLOW
TXN_004918,0,0,1,1,0,1,0,45,99,99,23,88,85,2,BLOCK
TXN_004919,0,0,0,0,0,0,0,0,0,100,2,13,3,0,ALLOW
TXN_004920,0,0,0,0,0,0,0,0,99,99,21,57,59,2,BLOCK
TXN_004921,0,0,0,0,0,0,0,0,0,100,3,16,4,0,ALLOW
TXN_004922,0,0,0,0,0,0,0,0,0,100,14,39,10,0,ALLOW
TXN_004923,0,0,0,0,0,0,0,0,0,100,5,36,9,0,ALLOW
TXN_004924,0,0,0,0,0,0,0,0,0,100,2,11,3,0,ALLOW
TXN_004925,0,0,0,0,0,0,0,0,0,100,3,5,1,0,ALLOW
TXN_004926,0,0,0,0,0,0,0,0,0,100,1,9,2,0,ALLOW
TXN_004927,0,0,0,0,0,0,0,0,1,99,3,13,4,0,ALLOW
TXN_004928,0,0,0,0,0,0,0,0,0,100,3,16,4,0,ALLOW
TXN_004929,0,0,0,1,0,0,0,15,95,95,48,93,70,2,BLOCK
TXN_004930,0,0,0,0,0,0,0,0,1,99,3,11,3,0,ALLOW
TXN_004931,0,1,0,0,0,0,0,20,99,99,43,70,68,2,BLOCK
TXN_004932,0,0,0,0,0,0,0,0,0,100,10,38,10,0,ALLOW
TXN_004933,0,1,0,0,0,1,0,30,82,82,38,76,65,2,BLOCK
TXN_004934,0,1,0,0,0,1,0,30,96,96,100,83,85,3,LOCK
TXN_004935,0,0,0,0,0,0,0,0,0,100,9,34,8,0,ALLOW
TXN_004936,0,0,0,0,0,0,0,0,0,100,5,55,14,0,ALLOW
TXN_004937,0,0,0,0,0,0,0,0,1,99,6,26,7,0,ALLOW
TXN_004938,0,0,0,0,0,0,0,0,0,100,8,12,3,0,ALLOW
TXN_004939,0,0,0,0,0,0,0,0,2,98,5,37,10,0,ALLOW
TXN_004940,0,0,0,1,0,1,1,35,98,98,69,73,73,2,BLOCK
TXN_004941,0,0,0,0,0,0,0,0,4,96,5,64,18,0,ALLOW
TXN_004942,0,0,0,0,0,0,0,0,1,99,1,17,5,0,ALLOW
TXN_004943,0,0,0,0,0,0,0,0,10,90,4,35,13,0,ALLOW
TXN_004944,0,1,0,0,0,0,0,20,93,93,100,100,81,3,LOCK
TXN_004945,0,0,0,0,0,0,0,0,3,97,6,39,11,0,ALLOW
TXN_004946,0,0,0,0,0,0,0,0,0,100,2,8,2,0,ALLOW
TXN_004947,0,0,0,1,0,1,0,25,100,100,47,77,72,2,BLOCK
TXN_004948,0,1,0,0,0,0,0,20,1,99,4,28,13,1,WARN
TXN_004949,0,0,0,0,0,0,0,0,1,99,7,13,4,0,ALLOW
TXN_004950,0,0,0,0,0,0,0,0,0,100,3,16,4,0,ALLOW
TXN_004951,1,0,1,0,0,1,0,60,100,100,100,100,100,3,LOCK
TXN_004952,0,0,0,0,0,0,0,0,0,100,1,7,2,0,ALLOW
TXN_004953,0,1,0,0,0,0,0,20,87,87,40,66,62,1,WARN
TXN_004954,0,0,0,0,0,0,0,0,97,97,25,63,59,2,BLOCK
TXN_004955,0,0,0,0,0,0,0,0,0,100,0,48,12,0,ALLOW
TXN_004956,1,0,1,1,0,1,0,75,100,100,59,98,100,3,LOCK
TXN_004957,0,0,0,0,0,0,0,0,0,100,4,14,4,0,ALLOW
TXN_004958,0,0,0,0,0,0,0,0,1,99,1,15,4,0,ALLOW
TXN_004959,1,0,1,1,0,1,0,75,100,100,76,87,100,3,LOCK
TXN_004960,0,0,0,0,0,0,0,0,0,100,4,13,3,0,ALLOW
TXN_004961,0,0,0,0,0,0,0,0,0,100,4,8,2,0,ALLOW
TXN_004962,0,0,0,0,0,0,0,0,0,100,1,20,5,0,ALLOW
TXN_004963,0,0,0,0,0,0,0,0,0,100,8,16,4,0,ALLOW
TXN_004964,1,1,1,0,0,1,1,90,100,100,100,100,100,3,LOCK
TXN_004965,0,0,0,0,0,0,0,0,0,100,6,13,3,0,ALLOW
